icd9,ICD9 String,phecode,phenotype,Excl. Phecodes,Excl. Phenotypes,Rollup,Leaf,Ignore Bool
83905,"Closed dislocation, fifth cervical vertebra",830,Dislocation,830-839.99, joint disorders and dislocations; trauma-related,1,0,0
83906,"Closed dislocation, sixth cervical vertebra",830,Dislocation,830-839.99, joint disorders and dislocations; trauma-related,1,0,0
83907,"Closed dislocation, seventh cervical vertebra",830,Dislocation,830-839.99, joint disorders and dislocations; trauma-related,1,0,0
83908,"Closed dislocation, multiple cervical vertebrae",830,Dislocation,830-839.99, joint disorders and dislocations; trauma-related,1,0,0
83920,"Closed dislocation, lumbar vertebra",830,Dislocation,830-839.99, joint disorders and dislocations; trauma-related,1,0,0
83921,"Closed dislocation, thoracic vertebra",830,Dislocation,830-839.99, joint disorders and dislocations; trauma-related,1,0,0
83942,"Closed dislocation, sacrum",830,Dislocation,830-839.99, joint disorders and dislocations; trauma-related,1,0,0
83961,"Closed dislocation, sternum",830,Dislocation,830-839.99, joint disorders and dislocations; trauma-related,1,0,0
83969,"Closed dislocation, other location",830,Dislocation,830-839.99, joint disorders and dislocations; trauma-related,1,0,0
83979,"Open dislocation, other location",830,Dislocation,830-839.99, joint disorders and dislocations; trauma-related,1,0,0
8400,Acromioclavicular (joint) (ligament) sprain,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,1,0
8404,Rotator cuff (capsule) sprain,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,1,0
8406,Supraspinatus (muscle) (tendon) sprain,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,1,0
8407,Superior glenoid labrum lesion,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8408,Sprain of other specified sites of shoulder and upper arm,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8409,Sprain of unspecified site of shoulder and upper arm,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8411,Ulnar collateral ligament sprain,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8418,Sprain of other specified sites of elbow and forearm,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
84200,Sprain of wrist NOS,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
84209,Other wrist sprain,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8438,Sprain of other specified sites of hip and thigh,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8439,Sprain of unspecified site of hip and thigh,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8440,Sprain of lateral collateral ligament of knee,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,1,0
8441,Sprain of medial collateral ligament of knee,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,1,0
8442,Sprain of cruciate ligament of knee,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,1,0
8448,Sprain of other specified sites of knee and leg,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8449,Sprain of unspecified site of knee and leg,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
84500,Unspecified site of ankle sprain,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
84503,"Tibiofibular (ligament) sprain, distal",840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,1,0
84509,Other ankle sprain,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
84512,Metatarsophalangeal (joint) sprain,840,Sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,1,0
8460,Lumbosacral (joint) (ligament) sprain,841,Sprains and strains of back and neck,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8461,Sacroiliac (ligament) sprain,841,Sprains and strains of back and neck,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8469,Unspecified site of sacroiliac region sprain,841,Sprains and strains of back and neck,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8470,Neck sprain,841,Sprains and strains of back and neck,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8471,Thoracic sprain,841,Sprains and strains of back and neck,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8472,Lumbar sprain,841,Sprains and strains of back and neck,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8479,Sprain of unspecified site of back,841,Sprains and strains of back and neck,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8488,Other specified sites of sprains and strains,842,Other sprains and strains,840-848.99,Sprains And Strains Of Joints And Adjacent Muscles,1,0,0
8500,Concussion with no loss of consciousness,817,Concussion,816-819.99, Intracranial injury,1,0,0
8501,Concussion with brief loss of consciousness,817,Concussion,816-819.99, Intracranial injury,1,0,0
85011,Concussion with loss of consciousness of 30 minutes or less,817,Concussion,816-819.99, Intracranial injury,1,0,0
8502,Concussion with moderate loss of consciousness,817,Concussion,816-819.99, Intracranial injury,1,0,0
8504,"Concussion with prolonged loss of consciousness, without return to pre-existing conscious level",817,Concussion,816-819.99, Intracranial injury,1,0,0
8505,Concussion with loss of consciousness of unspecified duration,817,Concussion,816-819.99, Intracranial injury,1,0,0
8509,Concussion NOS,817,Concussion,816-819.99, Intracranial injury,1,0,0
85100,"Cortex (cerebral) contusion without mention of open intracranial wound, state of consciousness unspecified",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85101,"Cortex (cerebral) contusion without mention of open intracranial wound, with no loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85102,"Cortex (cerebral) contusion without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85103,"Cortex (cerebral) contusion without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85105,"Cortex (cerebral) contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85106,"Cortex (cerebral) contusion without mention of open intracranial wound, with loss of consciousness of unspecified duration",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85109,"Cortex (cerebral) contusion without mention of open intracranial wound, with concussion, unspecified",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85121,"Cortex (cerebral) laceration without mention of open intracranial wound, with no loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85125,"Cortex (cerebral) laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85131,"Cortex (cerebral) laceration with open intracranial wound, with no loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85135,"Cortex (cerebral) laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85140,"Cerebellar or brain stem contusion without mention of open intracranial wound, with state of consciousness unspecified",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85141,"Cerebellar or brain stem contusion without mention of open intracranial wound, with no loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85142,"Cerebellar or brain stem contusion without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85144,"Cerebellar or brain stem contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss consciousness and return to pre-existing conscious level",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85145,"Cerebellar or brain stem contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85146,"Cerebellar or brain stem contusion without mention of open intracranial wound, with loss of consciousness of unspecified duration",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85150,"Cerebellar or brain stem contusion with open intracranial wound, with state of consciousness unspecified",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85162,"Cerebellar or brain stem laceration without mention of open intracranial wound, with brief (less than 1 hour) loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85173,"Cerebellar or brain stem laceration with open intracranial wound, with moderate [1-24 hours] loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85175,"Cerebellar or brain stem laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85180,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with state of consciousness unspecified",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85181,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with no loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85182,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85183,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85184,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85185,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85186,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with loss of consciousness of unspecified duration",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85189,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with concussion, unspecified",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85190,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with state of consciousness unspecified",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85194,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85196,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with loss of consciousness of unspecified duration",816,Cerebral laceration and contusion,816-819.99, Intracranial injury,1,0,0
85200,"Subarachnoid hemorrhage following injury, without mention of open intracranial wound, with state of consciousness unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85201,"Subarachnoid hemorrhage following injury, without mention of open intracranial wound, with no loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85202,"Subarachnoid hemorrhage following injury, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85203,"Subarachnoid hemorrhage following injury, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85204,"Subarachnoid hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85205,"Subarachnoid hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85206,"Subarachnoid hemorrhage following injury, without mention of open intracranial wound, with loss of consciousness of unspecified duration",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85209,"Subarachnoid hemorrhage following injury, without mention of open intracranial wound, with concussion, unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85210,"Subarachnoid hemorrhage following injury, with open intracranial wound, with state of consciousness unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85211,"Subarachnoid hemorrhage following injury, with open intracranial wound, with no loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85212,"Subarachnoid hemorrhage following injury, with open intracranial wound, with brief [less than one hour] loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85215,"Subarachnoid hemorrhage following injury, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85216,"Subarachnoid hemorrhage following injury, with open intracranial wound, with loss of consciousness of unspecified duration",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85219,"Subarachnoid hemorrhage following injury, with open intracranial wound, with concussion, unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85220,"Subdural hemorrhage following injury, without mention of open intracranial wound, with state of consciousness unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85221,"Subdural hemorrhage following injury, without mention of open intracranial wound, with no loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85222,"Subdural hemorrhage following injury, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85223,"Subdural hemorrhage following injury, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85224,"Subdural hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85225,"Subdural hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85226,"Subdural hemorrhage following injury, without mention of open intracranial wound, with loss of consciousness of unspecified duration",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85229,"Subdural hemorrhage following injury, without mention of open intracranial wound, with concussion, unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85231,"Subdural hemorrhage following injury, with open intracranial wound, with no loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85232,"Subdural hemorrhage following injury, with open intracranial wound, with brief [less than one hour] loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85239,"Subdural hemorrhage following injury, with open intracranial wound, with concussion, unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,1,0
85240,"Extradural hemorrhage following injury, without mention of open intracranial wound, with state of consciousness unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85241,"Extradural hemorrhage following injury, without mention of open intracranial wound, with no loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85242,"Extradural hemorrhage following injury, without mention of open intracranial wound, with brief (less than 1 hour) loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85245,"Extradural hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85246,"Extradural hemorrhage following injury, without mention of open intracranial wound, with loss of consciousness of unspecified duration",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85256,"Extradural hemorrhage following injury, with open intracranial wound, with loss of consciousness of unspecified duration",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85300,"Other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with state of consciousness unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85301,"Other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with no loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85302,"Other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85304,"Other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85305,"Other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85306,"Other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with loss of consciousness of unspecified duration",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85309,"Other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with concussion, unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85310,"Other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with state of consciousness unspecified",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85314,"Other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85316,"Other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with loss of consciousness of unspecified duration",818,Intracranial hemorrhage (injury),816-819.99, Intracranial injury,1,0,0
85400,"Intracranial injury of other and unspecified nature, without mention of open intracranial wound, with state of consciousness unspecified",819,Skull and face fracture and other intercranial injury,816-819.99, Intracranial injury,1,0,0
85401,"Intracranial injury of other and unspecified nature, without mention of open intracranial wound, with no loss of consciousness",819,Skull and face fracture and other intercranial injury,816-819.99, Intracranial injury,1,0,0
85402,"Intracranial injury of other and unspecified nature, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",819,Skull and face fracture and other intercranial injury,816-819.99, Intracranial injury,1,0,0
85403,"Intracranial injury of other and unspecified nature, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",819,Skull and face fracture and other intercranial injury,816-819.99, Intracranial injury,1,0,0
85404,"Intracranial injury of other and unspecified nature, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",819,Skull and face fracture and other intercranial injury,816-819.99, Intracranial injury,1,0,0
85405,"Intracranial injury of other and unspecified nature, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",819,Skull and face fracture and other intercranial injury,816-819.99, Intracranial injury,1,0,0
85406,"Intracranial injury of other and unspecified nature, without mention of open intracranial wound, with loss of consciousness of unspecified duration",819,Skull and face fracture and other intercranial injury,816-819.99, Intracranial injury,1,0,0
8600,Traumatic pneumothorax without mention of open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
8601,Traumatic pneumothorax with open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
8602,Traumatic hemothorax without mention of open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
8603,Traumatic hemothorax with open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
8604,Traumatic pneumohemothorax without mention of open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
8605,Traumatic pneumohemothorax with open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86100,Unspecified injury of heart without mention of open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86101,Contusion of heart without mention of open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86102,Laceration of heart without penetration of heart chambers or open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86103,"Laceration of heart with penetration of heart chambers, without mention of open wound into thorax",1008,Crushing or internal injury to organs,,,1,1,1
86110,Unspecified injury of heart with open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86112,"Laceration of heart without penetration of heart chambers, with open wound into thorax",1008,Crushing or internal injury to organs,,,1,1,1
86113,Laceration of heart with penetration of heart chambers and open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86120,Unspecified injury of lung without open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86121,Contusion of lung without open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86122,Laceration of lung without open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86130,Unspecified injury of lung with open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86131,Contusion of lung with open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
86132,Laceration of lung with open wound into thorax,1008,Crushing or internal injury to organs,,,1,1,1
8620,Injury to diaphragm without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8621,Injury to diaphragm with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86222,Injury to esophagus without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86229,Injury to other specified intrathoracic organs without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86232,Injury to esophagus with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86239,Injury to other specified intrathoracic organs with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8629,Injury to multiple and unspecified intrathoracic organs with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8630,Injury to stomach without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
8631,Injury to stomach with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86320,"Injury to small intestine, unspecified site, without open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86321,Injury to duodenum without open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86329,Other injury to small intestine without open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86330,"Injury to small intestine, unspecified site, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86331,Injury to duodenum with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86339,Other injury to small intestine with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86340,"Injury to colon, unspecified site, without mention of open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86342,Injury to transverse colon without open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86343,Injury to descending [left] colon without open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86344,Injury to sigmoid colon without open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86345,Injury to rectum without open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86349,"Other injury to colon and rectum, without open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86350,"Injury to colon, unspecified site, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86351,Injury to ascending [right] colon with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86352,Injury to transverse colon with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86353,Injury to descending [left] colon with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86354,Injury to sigmoid colon with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86355,Injury to rectum with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86381,Injury to pancreas head without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86383,Injury to pancreas tail without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86384,"Injury to pancreas, multiple and unspecified sites, without open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86389,Injury to other and unspecified gastrointestinal sites without open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86393,Injury to pancreas tail with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86394,"Injury to pancreas, multiple and unspecified sites, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86399,Injury to other and unspecified gastrointestinal sites with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86400,Unspecified injury to liver without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86401,Hematoma and contusion of liver without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86402,"Laceration of liver, minor, without mention of open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86403,"Laceration of liver, moderate, without mention of open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86404,"Laceration of liver, major, without mention of open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86405,Unspecified laceration of liver without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86409,Other injury to liver without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86411,Hematoma and contusion of liver with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86412,"Laceration of liver, minor, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86413,"Laceration of liver, moderate, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86414,"Laceration of liver, major, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86415,Unspecified laceration of liver with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86419,Other injury to liver with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86500,Unspecified injury to spleen without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86501,"Hematoma of spleen, without rupture of capsule, without mention of open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86502,"Capsular tears to spleen, without major disruption of parenchyma, without mention of open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86503,Laceration of spleen extending into parenchyma without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86504,Massive parenchymal disruption of spleen without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86509,Other injury into spleen without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86510,Unspecified injury to spleen with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86511,"Hematoma of spleen, without rupture of capsule, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86512,"Capsular tears to spleen, without major disruption of parenchyma, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86513,"Laceration of spleen extending into parenchyma, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86514,Massive parenchyma disruption of spleen with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86600,Unspecified injury to kidney without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86601,"Hematoma of kidney, without rupture of capsule, without mention of open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86602,Laceration of kidney without mention of open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86603,"Complete disruption of kidney parenchyma, without mention of open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86610,Unspecified injury to kidney with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
86611,"Hematoma of kidney, without rupture of capsule, with open wound into cavity",1008,Crushing or internal injury to organs,,,1,1,1
86612,Laceration of kidney with open wound into cavity,1008,Crushing or internal injury to organs,,,1,1,1
